DIA,EVENTO,LOTE
2020-02-03 00:00:00,0,J_2-34-78
2020-02-03 00:00:00,0,J_2-35-40
2020-02-03 00:00:00,1,J_4-36-38
2020-02-03 00:00:00,1,J_5-36-53
2020-02-03 00:00:00,1,J_9-36-118
2020-02-03 00:00:00,0,J_4-36-53
2020-02-03 00:00:00,1,J_2-37-51
2020-02-03 00:00:00,0,J_6-37-100
2020-02-03 00:00:00,1,J_4-37-134
2020-02-03 00:00:00,0,J_9-38-126
2020-02-03 00:00:00,1,J_8-38-138
2020-02-03 00:00:00,1,J_3-38-111
2020-02-03 00:00:00,0,J_1-38-34
2020-02-03 00:00:00,0,J_1-39-111
2020-02-03 00:00:00,0,J_6-39-128
2020-02-03 00:00:00,0,J_2-39-34
2020-02-03 00:00:00,1,J_7-39-56
2020-02-03 00:00:00,0,J_8-40-49
2020-02-03 00:00:00,1,J_7-40-147
2020-02-04 00:00:00,1,J_2-27-130
2020-02-04 00:00:00,1,J_2-27-35
2020-02-04 00:00:00,1,J_2-27-114
2020-02-04 00:00:00,0,J_8-27-98
2020-02-04 00:00:00,0,J_4-27-54
2020-02-04 00:00:00,1,J_1-29-44
2020-02-04 00:00:00,1,J_9-29-147
2020-02-04 00:00:00,0,J_5-30-134
2020-02-04 00:00:00,0,J_3-30-99
2020-02-04 00:00:00,1,J_2-30-149
2020-02-04 00:00:00,0,J_2-31-130
2020-02-04 00:00:00,1,J_3-31-115
2020-02-04 00:00:00,1,J_2-31-43
2020-02-04 00:00:00,0,J_6-32-101
2020-02-04 00:00:00,1,J_1-32-146
2020-02-04 00:00:00,0,J_9-32-42
2020-02-04 00:00:00,0,J_9-32-58
2020-02-04 00:00:00,1,J_2-32-103
2020-02-04 00:00:00,0,J_4-33-32
2020-02-04 00:00:00,0,J_8-34-77
2020-02-04 00:00:00,1,J_5-34-37
2020-02-04 00:00:00,1,J_9-34-37
2020-02-04 00:00:00,1,J_6-34-50
2020-02-04 00:00:00,0,J_1-34-50
2020-02-04 00:00:00,0,J_2-34-78
2020-02-04 00:00:00,0,J_2-35-40
2020-02-04 00:00:00,1,J_4-36-38
2020-02-04 00:00:00,0,J_5-36-53
2020-02-04 00:00:00,0,J_9-36-118
2020-02-04 00:00:00,0,J_4-36-53
2020-02-04 00:00:00,1,J_2-37-51
2020-02-04 00:00:00,0,J_6-37-100
2020-02-04 00:00:00,0,J_4-37-134
2020-02-04 00:00:00,1,J_9-38-126
2020-02-04 00:00:00,1,J_8-38-138
2020-02-04 00:00:00,1,J_3-38-111
2020-02-04 00:00:00,0,J_1-38-34
2020-02-04 00:00:00,1,J_1-39-111
2020-02-04 00:00:00,1,J_6-39-128
2020-02-04 00:00:00,1,J_2-39-34
2020-02-04 00:00:00,1,J_7-39-56
2020-02-04 00:00:00,1,J_8-40-49
2020-02-04 00:00:00,1,J_7-40-147
2020-02-04 00:00:00,0,J_5-41-74
2020-02-04 00:00:00,1,J_2-41-79
2020-02-04 00:00:00,0,J_7-41-104
2020-02-04 00:00:00,0,J_7-41-137
2020-02-05 00:00:00,0,J_1-29-44
2020-02-05 00:00:00,1,J_9-29-147
2020-02-05 00:00:00,1,J_5-30-134
2020-02-05 00:00:00,1,J_3-30-99
2020-02-05 00:00:00,0,J_2-30-149
2020-02-05 00:00:00,0,J_2-31-130
2020-02-05 00:00:00,0,J_3-31-115
2020-02-05 00:00:00,0,J_2-31-43
2020-02-05 00:00:00,0,J_6-32-101
2020-02-05 00:00:00,1,J_1-32-146
2020-02-05 00:00:00,0,J_9-32-42
2020-02-05 00:00:00,1,J_9-32-58
2020-02-05 00:00:00,1,J_2-32-103
2020-02-05 00:00:00,1,J_4-33-32
2020-02-05 00:00:00,0,J_8-34-77
2020-02-05 00:00:00,0,J_5-34-37
2020-02-05 00:00:00,0,J_9-34-37
2020-02-05 00:00:00,0,J_6-34-50
2020-02-05 00:00:00,1,J_1-34-50
2020-02-05 00:00:00,0,J_2-34-78
2020-02-05 00:00:00,1,J_2-35-40
2020-02-05 00:00:00,0,J_4-36-38
2020-02-05 00:00:00,1,J_5-36-53
2020-02-05 00:00:00,1,J_9-36-118
2020-02-05 00:00:00,0,J_4-36-53
2020-02-05 00:00:00,1,J_2-37-51
2020-02-05 00:00:00,0,J_6-37-100
2020-02-05 00:00:00,1,J_4-37-134
2020-02-05 00:00:00,0,J_9-38-126
2020-02-05 00:00:00,1,J_8-38-138
2020-02-05 00:00:00,0,J_3-38-111
2020-02-05 00:00:00,0,J_1-38-34
2020-02-05 00:00:00,1,J_1-39-111
2020-02-05 00:00:00,0,J_6-39-128
2020-02-05 00:00:00,1,J_2-39-34
2020-02-05 00:00:00,0,J_7-39-56
2020-02-05 00:00:00,0,J_8-40-49
2020-02-05 00:00:00,1,J_7-40-147
2020-02-05 00:00:00,1,J_5-41-74
2020-02-05 00:00:00,0,J_2-41-79
2020-02-05 00:00:00,0,J_7-41-104
2020-02-05 00:00:00,0,J_7-41-137
2020-02-05 00:00:00,1,J_2-42-52
2020-02-06 00:00:00,1,J_1-29-44
2020-02-06 00:00:00,0,J_9-29-147
2020-02-06 00:00:00,0,J_5-30-134
2020-02-06 00:00:00,0,J_3-30-99
2020-02-06 00:00:00,1,J_2-30-149
2020-02-06 00:00:00,0,J_2-31-130
2020-02-06 00:00:00,1,J_3-31-115
2020-02-06 00:00:00,0,J_2-31-43
2020-02-06 00:00:00,1,J_6-32-101
2020-02-06 00:00:00,1,J_1-32-146
2020-02-06 00:00:00,0,J_9-32-42
2020-02-06 00:00:00,1,J_9-32-58
2020-02-06 00:00:00,0,J_2-32-103
2020-02-06 00:00:00,0,J_4-33-32
2020-02-06 00:00:00,1,J_8-34-77
2020-02-06 00:00:00,0,J_5-34-37
2020-02-06 00:00:00,0,J_9-34-37
2020-02-06 00:00:00,0,J_6-34-50
2020-02-06 00:00:00,1,J_1-34-50
2020-02-06 00:00:00,0,J_2-34-78
2020-02-06 00:00:00,1,J_2-35-40
2020-02-06 00:00:00,0,J_4-36-38
2020-02-06 00:00:00,0,J_5-36-53
2020-02-06 00:00:00,1,J_9-36-118
2020-02-06 00:00:00,1,J_4-36-53
2020-02-06 00:00:00,1,J_2-37-51
2020-02-06 00:00:00,0,J_6-37-100
2020-02-06 00:00:00,0,J_4-37-134
2020-02-06 00:00:00,0,J_9-38-126
2020-02-06 00:00:00,1,J_8-38-138
2020-02-06 00:00:00,0,J_3-38-111
2020-02-06 00:00:00,0,J_1-38-34
2020-02-06 00:00:00,1,J_1-39-111
2020-02-06 00:00:00,0,J_6-39-128
2020-02-06 00:00:00,0,J_2-39-34
2020-02-06 00:00:00,1,J_7-39-56
2020-02-06 00:00:00,0,J_8-40-49
2020-02-06 00:00:00,0,J_7-40-147
2020-02-06 00:00:00,1,J_5-41-74
2020-02-06 00:00:00,1,J_2-41-79
2020-02-06 00:00:00,1,J_7-41-104
2020-02-06 00:00:00,1,J_7-41-137
2020-02-06 00:00:00,1,J_2-42-52
2020-02-06 00:00:00,0,J_3-43-98
2020-02-06 00:00:00,0,J_7-43-68
2020-02-06 00:00:00,0,J_8-43-98
2020-02-06 00:00:00,0,J_8-43-89
2020-02-06 00:00:00,0,J_9-43-35
2020-02-07 00:00:00,0,J_5-30-134
2020-02-07 00:00:00,1,J_3-30-99
2020-02-07 00:00:00,0,J_2-30-149
2020-02-07 00:00:00,1,J_2-31-130
2020-02-07 00:00:00,1,J_3-31-115
2020-02-07 00:00:00,1,J_2-31-43
2020-02-07 00:00:00,1,J_6-32-101
2020-02-07 00:00:00,1,J_1-32-146
2020-02-07 00:00:00,1,J_9-32-42
2020-02-07 00:00:00,1,J_9-32-58
2020-02-07 00:00:00,1,J_2-32-103
2020-02-07 00:00:00,1,J_4-33-32
2020-02-07 00:00:00,0,J_8-34-77
2020-02-07 00:00:00,1,J_5-34-37
2020-02-07 00:00:00,1,J_9-34-37
2020-02-07 00:00:00,1,J_6-34-50
2020-02-07 00:00:00,0,J_1-34-50
2020-02-07 00:00:00,0,J_2-34-78
2020-02-07 00:00:00,1,J_2-35-40
2020-02-07 00:00:00,1,J_4-36-38
2020-02-07 00:00:00,1,J_5-36-53
2020-02-07 00:00:00,1,J_9-36-118
2020-02-07 00:00:00,0,J_4-36-53
2020-02-07 00:00:00,0,J_2-37-51
2020-02-07 00:00:00,1,J_6-37-100
2020-02-07 00:00:00,1,J_4-37-134
2020-02-07 00:00:00,0,J_9-38-126
2020-02-07 00:00:00,0,J_8-38-138
2020-02-07 00:00:00,0,J_3-38-111
2020-02-07 00:00:00,0,J_1-38-34
2020-02-07 00:00:00,0,J_1-39-111
2020-02-07 00:00:00,0,J_6-39-128
2020-02-07 00:00:00,0,J_2-39-34
2020-02-07 00:00:00,1,J_7-39-56
2020-02-07 00:00:00,0,J_8-40-49
2020-02-07 00:00:00,1,J_7-40-147
2020-02-07 00:00:00,0,J_5-41-74
2020-02-07 00:00:00,0,J_2-41-79
2020-02-07 00:00:00,0,J_7-41-104
2020-02-07 00:00:00,0,J_7-41-137
2020-02-07 00:00:00,0,J_2-42-52
2020-02-07 00:00:00,0,J_3-43-98
2020-02-07 00:00:00,0,J_7-43-68
2020-02-07 00:00:00,1,J_8-43-98
2020-02-07 00:00:00,1,J_8-43-89
2020-02-07 00:00:00,1,J_9-43-35
2020-02-07 00:00:00,1,J_9-44-120
2020-02-07 00:00:00,0,J_6-44-99
2020-02-07 00:00:00,0,J_3-44-48
2020-02-08 00:00:00,0,J_2-31-130
2020-02-08 00:00:00,0,J_3-31-115
2020-02-08 00:00:00,0,J_2-31-43
2020-02-08 00:00:00,1,J_6-32-101
2020-02-08 00:00:00,0,J_1-32-146
2020-02-08 00:00:00,0,J_9-32-42
2020-02-08 00:00:00,1,J_9-32-58
2020-02-08 00:00:00,1,J_2-32-103
2020-02-08 00:00:00,0,J_4-33-32
2020-02-08 00:00:00,1,J_8-34-77
2020-02-08 00:00:00,1,J_5-34-37
2020-02-08 00:00:00,1,J_9-34-37
2020-02-08 00:00:00,0,J_6-34-50
2020-02-08 00:00:00,0,J_1-34-50
2020-02-08 00:00:00,0,J_2-34-78
2020-02-08 00:00:00,1,J_2-35-40
2020-02-08 00:00:00,1,J_4-36-38
2020-02-08 00:00:00,0,J_5-36-53
2020-02-08 00:00:00,0,J_9-36-118
2020-02-08 00:00:00,0,J_4-36-53
2020-02-08 00:00:00,0,J_2-37-51
2020-02-08 00:00:00,0,J_6-37-100
2020-02-08 00:00:00,0,J_4-37-134
2020-02-08 00:00:00,1,J_9-38-126
2020-02-08 00:00:00,0,J_8-38-138
2020-02-08 00:00:00,1,J_3-38-111
2020-02-08 00:00:00,0,J_1-38-34
2020-02-08 00:00:00,1,J_1-39-111
2020-02-08 00:00:00,0,J_6-39-128
2020-02-08 00:00:00,0,J_2-39-34
2020-02-08 00:00:00,0,J_7-39-56
2020-02-08 00:00:00,0,J_8-40-49
2020-02-08 00:00:00,1,J_7-40-147
2020-02-08 00:00:00,1,J_5-41-74
2020-02-08 00:00:00,1,J_2-41-79
2020-02-08 00:00:00,1,J_7-41-104
2020-02-08 00:00:00,0,J_7-41-137
2020-02-08 00:00:00,1,J_2-42-52
2020-02-08 00:00:00,0,J_3-43-98
2020-02-08 00:00:00,0,J_7-43-68
2020-02-08 00:00:00,1,J_8-43-98
2020-02-08 00:00:00,1,J_8-43-89
2020-02-08 00:00:00,0,J_9-43-35
2020-02-08 00:00:00,0,J_9-44-120
2020-02-08 00:00:00,1,J_6-44-99
2020-02-08 00:00:00,0,J_3-44-48
2020-02-08 00:00:00,0,J_3-45-67
2020-02-08 00:00:00,1,J_4-45-49
2020-02-09 00:00:00,0,J_6-32-101
2020-02-09 00:00:00,1,J_1-32-146
2020-02-09 00:00:00,1,J_9-32-42
2020-02-09 00:00:00,1,J_9-32-58
2020-02-09 00:00:00,0,J_2-32-103
2020-02-09 00:00:00,1,J_4-33-32
2020-02-09 00:00:00,1,J_8-34-77
2020-02-09 00:00:00,1,J_5-34-37
2020-02-09 00:00:00,0,J_9-34-37
2020-02-09 00:00:00,0,J_6-34-50
2020-02-09 00:00:00,1,J_1-34-50
2020-02-09 00:00:00,0,J_2-34-78
2020-02-09 00:00:00,1,J_2-35-40
2020-02-09 00:00:00,1,J_4-36-38
2020-02-09 00:00:00,0,J_5-36-53
2020-02-09 00:00:00,1,J_9-36-118
2020-02-09 00:00:00,0,J_4-36-53
2020-02-09 00:00:00,0,J_2-37-51
2020-02-09 00:00:00,0,J_6-37-100
2020-02-09 00:00:00,1,J_4-37-134
2020-02-09 00:00:00,1,J_9-38-126
2020-02-09 00:00:00,0,J_8-38-138
2020-02-09 00:00:00,1,J_3-38-111
2020-02-09 00:00:00,0,J_1-38-34
2020-02-09 00:00:00,1,J_1-39-111
2020-02-09 00:00:00,0,J_6-39-128
2020-02-09 00:00:00,1,J_2-39-34
2020-02-09 00:00:00,0,J_7-39-56
2020-02-09 00:00:00,1,J_8-40-49
2020-02-09 00:00:00,1,J_7-40-147
2020-02-09 00:00:00,1,J_5-41-74
2020-02-09 00:00:00,0,J_2-41-79
2020-02-09 00:00:00,1,J_7-41-104
2020-02-09 00:00:00,0,J_7-41-137
2020-02-09 00:00:00,0,J_2-42-52
2020-02-09 00:00:00,0,J_3-43-98
2020-02-09 00:00:00,1,J_7-43-68
2020-02-09 00:00:00,0,J_8-43-98
2020-02-09 00:00:00,1,J_8-43-89
2020-02-09 00:00:00,0,J_9-43-35
2020-02-09 00:00:00,1,J_9-44-120
2020-02-09 00:00:00,0,J_6-44-99
2020-02-09 00:00:00,0,J_3-44-48
2020-02-09 00:00:00,0,J_3-45-67
2020-02-09 00:00:00,0,J_4-45-49
2020-02-09 00:00:00,1,J_8-46-97
2020-02-09 00:00:00,1,J_8-46-26
2020-02-09 00:00:00,0,J_2-46-135
2020-02-10 00:00:00,0,J_4-33-32
2020-02-10 00:00:00,1,J_8-34-77
2020-02-10 00:00:00,0,J_5-34-37
2020-02-10 00:00:00,0,J_9-34-37
2020-02-10 00:00:00,1,J_6-34-50
2020-02-10 00:00:00,0,J_1-34-50
2020-02-10 00:00:00,1,J_2-34-78
2020-02-10 00:00:00,0,J_2-35-40
2020-02-10 00:00:00,1,J_4-36-38
2020-02-10 00:00:00,0,J_5-36-53
2020-02-10 00:00:00,0,J_9-36-118
2020-02-10 00:00:00,0,J_4-36-53
2020-02-10 00:00:00,0,J_2-37-51
2020-02-10 00:00:00,1,J_6-37-100
2020-02-10 00:00:00,1,J_4-37-134
2020-02-10 00:00:00,1,J_9-38-126
2020-02-10 00:00:00,0,J_8-38-138
2020-02-10 00:00:00,0,J_3-38-111
2020-02-10 00:00:00,0,J_1-38-34
2020-02-10 00:00:00,1,J_1-39-111
2020-02-10 00:00:00,0,J_6-39-128
2020-02-10 00:00:00,1,J_2-39-34
2020-02-10 00:00:00,0,J_7-39-56
2020-02-10 00:00:00,0,J_8-40-49
2020-02-10 00:00:00,1,J_7-40-147
2020-02-10 00:00:00,0,J_5-41-74
2020-02-10 00:00:00,0,J_2-41-79
2020-02-10 00:00:00,0,J_7-41-104
2020-02-10 00:00:00,1,J_7-41-137
2020-02-10 00:00:00,1,J_2-42-52
2020-02-10 00:00:00,0,J_3-43-98
2020-02-10 00:00:00,0,J_7-43-68
2020-02-10 00:00:00,0,J_8-43-98
2020-02-10 00:00:00,1,J_8-43-89
2020-02-10 00:00:00,0,J_9-43-35
2020-02-10 00:00:00,1,J_9-44-120
2020-02-10 00:00:00,1,J_6-44-99
2020-02-10 00:00:00,0,J_3-44-48
2020-02-10 00:00:00,0,J_3-45-67
2020-02-10 00:00:00,0,J_4-45-49
2020-02-10 00:00:00,1,J_8-46-97
2020-02-10 00:00:00,0,J_8-46-26
2020-02-10 00:00:00,0,J_2-46-135
2020-02-10 00:00:00,1,J_3-47-37
2020-02-10 00:00:00,1,J_9-47-38
2020-02-11 00:00:00,1,J_8-34-77
2020-02-11 00:00:00,1,J_5-34-37
2020-02-11 00:00:00,1,J_9-34-37
2020-02-11 00:00:00,1,J_6-34-50
2020-02-11 00:00:00,0,J_1-34-50
2020-02-11 00:00:00,0,J_2-34-78
2020-02-11 00:00:00,1,J_2-35-40
2020-02-11 00:00:00,0,J_4-36-38
2020-02-11 00:00:00,1,J_5-36-53
2020-02-11 00:00:00,0,J_9-36-118
2020-02-11 00:00:00,1,J_4-36-53
2020-02-11 00:00:00,0,J_2-37-51
2020-02-11 00:00:00,0,J_6-37-100
2020-02-11 00:00:00,1,J_4-37-134
2020-02-11 00:00:00,0,J_9-38-126
2020-02-11 00:00:00,1,J_8-38-138
2020-02-11 00:00:00,0,J_3-38-111
2020-02-11 00:00:00,0,J_1-38-34
2020-02-11 00:00:00,0,J_1-39-111
2020-02-11 00:00:00,0,J_6-39-128
2020-02-11 00:00:00,0,J_2-39-34
2020-02-11 00:00:00,1,J_7-39-56
2020-02-11 00:00:00,1,J_8-40-49
2020-02-11 00:00:00,1,J_7-40-147
2020-02-11 00:00:00,1,J_5-41-74
2020-02-11 00:00:00,0,J_2-41-79
2020-02-11 00:00:00,0,J_7-41-104
2020-02-11 00:00:00,0,J_7-41-137
2020-02-11 00:00:00,0,J_2-42-52
2020-02-11 00:00:00,0,J_3-43-98
2020-02-11 00:00:00,0,J_7-43-68
2020-02-11 00:00:00,1,J_8-43-98
2020-02-11 00:00:00,0,J_8-43-89
2020-02-11 00:00:00,1,J_9-43-35
2020-02-11 00:00:00,0,J_9-44-120
2020-02-11 00:00:00,0,J_6-44-99
2020-02-11 00:00:00,0,J_3-44-48
2020-02-11 00:00:00,0,J_3-45-67
2020-02-11 00:00:00,1,J_4-45-49
2020-02-11 00:00:00,0,J_8-46-97
2020-02-11 00:00:00,0,J_8-46-26
2020-02-11 00:00:00,0,J_2-46-135
2020-02-11 00:00:00,0,J_3-47-37
2020-02-11 00:00:00,1,J_9-47-38
2020-02-11 00:00:00,1,J_5-48-117
2020-02-11 00:00:00,1,J_3-48-138
2020-02-11 00:00:00,0,J_8-48-74
2020-02-11 00:00:00,1,J_6-48-79
2020-02-12 00:00:00,0,J_2-35-40
2020-02-12 00:00:00,1,J_4-36-38
2020-02-12 00:00:00,1,J_5-36-53
2020-02-12 00:00:00,0,J_9-36-118
2020-02-12 00:00:00,0,J_4-36-53
2020-02-12 00:00:00,1,J_2-37-51
2020-02-12 00:00:00,0,J_6-37-100
2020-02-12 00:00:00,0,J_4-37-134
2020-02-12 00:00:00,1,J_9-38-126
2020-02-12 00:00:00,0,J_8-38-138
2020-02-12 00:00:00,0,J_3-38-111
2020-02-12 00:00:00,1,J_1-38-34
2020-02-12 00:00:00,1,J_1-39-111
2020-02-12 00:00:00,0,J_6-39-128
2020-02-12 00:00:00,1,J_2-39-34
2020-02-12 00:00:00,0,J_7-39-56
2020-02-12 00:00:00,0,J_8-40-49
2020-02-12 00:00:00,0,J_7-40-147
2020-02-12 00:00:00,0,J_5-41-74
2020-02-12 00:00:00,0,J_2-41-79
2020-02-12 00:00:00,1,J_7-41-104
2020-02-12 00:00:00,0,J_7-41-137
2020-02-12 00:00:00,0,J_2-42-52
2020-02-12 00:00:00,0,J_3-43-98
2020-02-12 00:00:00,1,J_7-43-68
2020-02-12 00:00:00,0,J_8-43-98
2020-02-12 00:00:00,0,J_8-43-89
2020-02-12 00:00:00,0,J_9-43-35
2020-02-12 00:00:00,0,J_9-44-120
2020-02-12 00:00:00,0,J_6-44-99
2020-02-12 00:00:00,0,J_3-44-48
2020-02-12 00:00:00,0,J_3-45-67
2020-02-12 00:00:00,1,J_4-45-49
2020-02-12 00:00:00,0,J_8-46-97
2020-02-12 00:00:00,1,J_8-46-26
2020-02-12 00:00:00,0,J_2-46-135
2020-02-12 00:00:00,0,J_3-47-37
2020-02-12 00:00:00,1,J_9-47-38
2020-02-12 00:00:00,0,J_5-48-117
2020-02-12 00:00:00,1,J_3-48-138
2020-02-12 00:00:00,0,J_8-48-74
2020-02-12 00:00:00,0,J_6-48-79
2020-02-12 00:00:00,1,J_9-49-35
2020-02-12 00:00:00,0,J_6-49-139
2020-02-13 00:00:00,1,J_4-36-38
2020-02-13 00:00:00,0,J_5-36-53
2020-02-13 00:00:00,1,J_9-36-118
2020-02-13 00:00:00,0,J_4-36-53
2020-02-13 00:00:00,0,J_2-37-51
2020-02-13 00:00:00,1,J_6-37-100
2020-02-13 00:00:00,0,J_4-37-134
2020-02-13 00:00:00,1,J_9-38-126
2020-02-13 00:00:00,1,J_8-38-138
2020-02-13 00:00:00,0,J_3-38-111
2020-02-13 00:00:00,1,J_1-38-34
2020-02-13 00:00:00,1,J_1-39-111
2020-02-13 00:00:00,1,J_6-39-128
2020-02-13 00:00:00,1,J_2-39-34
2020-02-13 00:00:00,0,J_7-39-56
2020-02-13 00:00:00,1,J_8-40-49
2020-02-13 00:00:00,1,J_7-40-147
2020-02-13 00:00:00,0,J_5-41-74
2020-02-13 00:00:00,1,J_2-41-79
2020-02-13 00:00:00,0,J_7-41-104
2020-02-13 00:00:00,1,J_7-41-137
2020-02-13 00:00:00,0,J_2-42-52
2020-02-13 00:00:00,0,J_3-43-98
2020-02-13 00:00:00,1,J_7-43-68
2020-02-13 00:00:00,1,J_8-43-98
2020-02-13 00:00:00,0,J_8-43-89
2020-02-13 00:00:00,1,J_9-43-35
2020-02-13 00:00:00,0,J_9-44-120
2020-02-13 00:00:00,1,J_6-44-99
2020-02-13 00:00:00,0,J_3-44-48
2020-02-13 00:00:00,0,J_3-45-67
2020-02-13 00:00:00,1,J_4-45-49
2020-02-13 00:00:00,0,J_8-46-97
2020-02-13 00:00:00,0,J_8-46-26
2020-02-13 00:00:00,1,J_2-46-135
2020-02-13 00:00:00,1,J_3-47-37
2020-02-13 00:00:00,0,J_9-47-38
2020-02-13 00:00:00,0,J_5-48-117
2020-02-13 00:00:00,0,J_3-48-138
2020-02-13 00:00:00,0,J_8-48-74
2020-02-13 00:00:00,0,J_6-48-79
2020-02-13 00:00:00,1,J_9-49-35
2020-02-13 00:00:00,1,J_6-49-139
2020-02-13 00:00:00,1,J_6-50-57
2020-02-13 00:00:00,0,J_7-50-50
2020-02-14 00:00:00,1,J_2-37-51
2020-02-14 00:00:00,0,J_6-37-100
2020-02-14 00:00:00,0,J_4-37-134
2020-02-14 00:00:00,0,J_9-38-126
2020-02-14 00:00:00,0,J_8-38-138
2020-02-14 00:00:00,0,J_3-38-111
2020-02-14 00:00:00,1,J_1-38-34
2020-02-14 00:00:00,0,J_1-39-111
2020-02-14 00:00:00,1,J_6-39-128
2020-02-14 00:00:00,1,J_2-39-34
2020-02-14 00:00:00,1,J_7-39-56
2020-02-14 00:00:00,0,J_8-40-49
2020-02-14 00:00:00,0,J_7-40-147
2020-02-14 00:00:00,0,J_5-41-74
2020-02-14 00:00:00,0,J_2-41-79
2020-02-14 00:00:00,0,J_7-41-104
2020-02-14 00:00:00,0,J_7-41-137
2020-02-14 00:00:00,1,J_2-42-52
2020-02-14 00:00:00,1,J_3-43-98
2020-02-14 00:00:00,0,J_7-43-68
2020-02-14 00:00:00,0,J_8-43-98
2020-02-14 00:00:00,1,J_8-43-89
2020-02-14 00:00:00,0,J_9-43-35
2020-02-14 00:00:00,0,J_9-44-120
2020-02-14 00:00:00,0,J_6-44-99
2020-02-14 00:00:00,0,J_3-44-48
2020-02-14 00:00:00,0,J_3-45-67
2020-02-14 00:00:00,0,J_4-45-49
2020-02-14 00:00:00,1,J_8-46-97
2020-02-14 00:00:00,1,J_8-46-26
2020-02-14 00:00:00,0,J_2-46-135
2020-02-14 00:00:00,0,J_3-47-37
2020-02-14 00:00:00,1,J_9-47-38
2020-02-14 00:00:00,0,J_5-48-117
2020-02-14 00:00:00,0,J_3-48-138
2020-02-14 00:00:00,1,J_8-48-74
2020-02-14 00:00:00,1,J_6-48-79
2020-02-14 00:00:00,0,J_9-49-35
2020-02-14 00:00:00,1,J_6-49-139
2020-02-14 00:00:00,0,J_6-50-57
2020-02-14 00:00:00,1,J_7-50-50
2020-02-14 00:00:00,1,J_3-51-138
2020-02-15 00:00:00,0,J_9-38-126
2020-02-15 00:00:00,0,J_8-38-138
2020-02-15 00:00:00,0,J_3-38-111
2020-02-15 00:00:00,1,J_1-38-34
2020-02-15 00:00:00,1,J_1-39-111
2020-02-15 00:00:00,0,J_6-39-128
2020-02-15 00:00:00,1,J_2-39-34
2020-02-15 00:00:00,1,J_7-39-56
2020-02-15 00:00:00,0,J_8-40-49
2020-02-15 00:00:00,1,J_7-40-147
2020-02-15 00:00:00,0,J_5-41-74
2020-02-15 00:00:00,0,J_2-41-79
2020-02-15 00:00:00,0,J_7-41-104
2020-02-15 00:00:00,1,J_7-41-137
2020-02-15 00:00:00,1,J_2-42-52
2020-02-15 00:00:00,0,J_3-43-98
2020-02-15 00:00:00,0,J_7-43-68
2020-02-15 00:00:00,0,J_8-43-98
2020-02-15 00:00:00,0,J_8-43-89
2020-02-15 00:00:00,1,J_9-43-35
2020-02-15 00:00:00,0,J_9-44-120
2020-02-15 00:00:00,0,J_6-44-99
2020-02-15 00:00:00,0,J_3-44-48
2020-02-15 00:00:00,0,J_3-45-67
2020-02-15 00:00:00,0,J_4-45-49
2020-02-15 00:00:00,0,J_8-46-97
2020-02-15 00:00:00,0,J_8-46-26
2020-02-15 00:00:00,1,J_2-46-135
2020-02-15 00:00:00,0,J_3-47-37
2020-02-15 00:00:00,0,J_9-47-38
2020-02-15 00:00:00,0,J_5-48-117
2020-02-15 00:00:00,1,J_3-48-138
2020-02-15 00:00:00,1,J_8-48-74
2020-02-15 00:00:00,0,J_6-48-79
2020-02-15 00:00:00,1,J_9-49-35
2020-02-15 00:00:00,0,J_6-49-139
2020-02-15 00:00:00,1,J_6-50-57
2020-02-15 00:00:00,0,J_7-50-50
2020-02-15 00:00:00,0,J_3-51-138
2020-02-15 00:00:00,1,J_5-52-35
2020-02-15 00:00:00,0,J_3-52-33
2020-02-16 00:00:00,0,J_1-39-111
2020-02-16 00:00:00,1,J_6-39-128
2020-02-16 00:00:00,1,J_2-39-34
2020-02-16 00:00:00,0,J_7-39-56
2020-02-16 00:00:00,1,J_8-40-49
2020-02-16 00:00:00,0,J_7-40-147
2020-02-16 00:00:00,0,J_5-41-74
2020-02-16 00:00:00,0,J_2-41-79
2020-02-16 00:00:00,0,J_7-41-104
2020-02-16 00:00:00,1,J_7-41-137
2020-02-16 00:00:00,0,J_2-42-52
2020-02-16 00:00:00,0,J_3-43-98
2020-02-16 00:00:00,1,J_7-43-68
2020-02-16 00:00:00,0,J_8-43-98
2020-02-16 00:00:00,1,J_8-43-89
2020-02-16 00:00:00,0,J_9-43-35
2020-02-16 00:00:00,1,J_9-44-120
2020-02-16 00:00:00,0,J_6-44-99
2020-02-16 00:00:00,0,J_3-44-48
2020-02-16 00:00:00,0,J_3-45-67
2020-02-16 00:00:00,1,J_4-45-49
2020-02-16 00:00:00,1,J_8-46-97
2020-02-16 00:00:00,0,J_8-46-26
2020-02-16 00:00:00,1,J_2-46-135
2020-02-16 00:00:00,0,J_3-47-37
2020-02-16 00:00:00,1,J_9-47-38
2020-02-16 00:00:00,0,J_5-48-117
2020-02-16 00:00:00,0,J_3-48-138
2020-02-16 00:00:00,1,J_8-48-74
2020-02-16 00:00:00,0,J_6-48-79
2020-02-16 00:00:00,0,J_9-49-35
2020-02-16 00:00:00,1,J_6-49-139
2020-02-16 00:00:00,0,J_6-50-57
2020-02-16 00:00:00,0,J_7-50-50
2020-02-16 00:00:00,0,J_3-51-138
2020-02-16 00:00:00,0,J_5-52-35
2020-02-16 00:00:00,1,J_3-52-33
2020-02-16 00:00:00,0,J_3-53-97
2020-02-16 00:00:00,1,J_8-53-38
2020-02-16 00:00:00,0,J_8-53-132
2020-02-17 00:00:00,1,J_8-40-49
